treatment,wp,n_circles,seed,strategy,init,selection_scheme,archive_mode,repair,final_best,final_gap,total_evals,total_generations,evals_to_1e-02,evals_to_1e-03,evals_to_1e-05
+clip+f-polish+archive,STACK,15,0,SINGLE_VARIANCE,lhs,comma,bookkeeping,clip,0.32160353,0.05710615,100200,477,,,
+clip+f-polish+archive,STACK,15,1,SINGLE_VARIANCE,lhs,comma,bookkeeping,clip,0.28691701,0.15880188,100200,477,,,
+clip+f-polish+archive,STACK,15,2,SINGLE_VARIANCE,lhs,comma,bookkeeping,clip,0.29717951,0.12871376,100200,477,,,
+clip+f-polish+archive,STACK,15,3,SINGLE_VARIANCE,lhs,comma,bookkeeping,clip,0.28832183,0.15468315,100200,477,,,
+clip+f-polish+archive,STACK,15,4,SINGLE_VARIANCE,lhs,comma,bookkeeping,clip,0.29073426,0.14761029,100200,477,,,
+clip+f-polish+archive,STACK,15,5,SINGLE_VARIANCE,lhs,comma,bookkeeping,clip,0.2955913,0.13337016,100200,477,,,
+clip+f-polish+archive,STACK,15,6,SINGLE_VARIANCE,lhs,comma,bookkeeping,clip,0.29189959,0.1441937,100200,477,,,
+clip+f-polish+archive,STACK,15,7,SINGLE_VARIANCE,lhs,comma,bookkeeping,clip,0.28909107,0.15242788,100200,477,,,
+clip+f-polish+archive,STACK,15,8,SINGLE_VARIANCE,lhs,comma,bookkeeping,clip,0.26093002,0.23499188,100200,477,,,
+clip+f-polish+archive,STACK,15,9,SINGLE_VARIANCE,lhs,comma,bookkeeping,clip,0.26475441,0.22377934,100200,477,,,
+clip+f-polish+archive,STACK,15,10,SINGLE_VARIANCE,lhs,comma,bookkeeping,clip,0.30356127,0.11000339,100200,477,,,
+clip+f-polish+archive,STACK,15,11,SINGLE_VARIANCE,lhs,comma,bookkeeping,clip,0.30580262,0.10343207,100200,477,,,
+clip+f-polish+archive,STACK,15,12,SINGLE_VARIANCE,lhs,comma,bookkeeping,clip,0.31395282,0.07953689,100200,477,,,
+clip+f-polish+archive,STACK,15,13,SINGLE_VARIANCE,lhs,comma,bookkeeping,clip,0.30870373,0.09492645,100200,477,,,
+clip+f-polish+archive,STACK,15,14,SINGLE_VARIANCE,lhs,comma,bookkeeping,clip,0.28808854,0.15536713,100200,477,,,
+clip+f-polish+archive,STACK,15,15,SINGLE_VARIANCE,lhs,comma,bookkeeping,clip,0.27868942,0.18292397,100200,477,,,
+clip+f-polish+archive,STACK,15,16,SINGLE_VARIANCE,lhs,comma,bookkeeping,clip,0.29091385,0.14708374,100200,477,,,
+clip+f-polish+archive,STACK,15,17,SINGLE_VARIANCE,lhs,comma,bookkeeping,clip,0.28066976,0.17711791,100200,477,,,
+clip+f-polish+archive,STACK,15,18,SINGLE_VARIANCE,lhs,comma,bookkeeping,clip,0.30174978,0.11531441,100200,477,,,
+clip+f-polish+archive,STACK,15,19,SINGLE_VARIANCE,lhs,comma,bookkeeping,clip,0.26572146,0.22094409,100200,477,,,
+clip+f-polish+archive,STACK,15,20,SINGLE_VARIANCE,lhs,comma,bookkeeping,clip,0.28476112,0.16512263,100200,477,,,
+clip+f-polish+archive,STACK,15,21,SINGLE_VARIANCE,lhs,comma,bookkeeping,clip,0.28410703,0.16704035,100200,477,,,
+clip+f-polish+archive,STACK,15,22,SINGLE_VARIANCE,lhs,comma,bookkeeping,clip,0.29960773,0.12159459,100200,477,,,
+clip+f-polish+archive,STACK,15,23,SINGLE_VARIANCE,lhs,comma,bookkeeping,clip,0.28808371,0.1553813,100200,477,,,
+clip+f-polish+archive,STACK,15,24,SINGLE_VARIANCE,lhs,comma,bookkeeping,clip,0.30943584,0.09278002,100200,477,,,
+clip+f-polish+archive,STACK,20,0,SINGLE_VARIANCE,lhs,comma,bookkeeping,clip,0.23656594,0.17461159,100200,477,,,
+clip+f-polish+archive,STACK,20,1,SINGLE_VARIANCE,lhs,comma,bookkeeping,clip,0.23579103,0.17731527,100200,477,,,
+clip+f-polish+archive,STACK,20,2,SINGLE_VARIANCE,lhs,comma,bookkeeping,clip,0.22384412,0.21899853,100200,477,,,
+clip+f-polish+archive,STACK,20,3,SINGLE_VARIANCE,lhs,comma,bookkeeping,clip,0.23696127,0.17323226,100200,477,,,
+clip+f-polish+archive,STACK,20,4,SINGLE_VARIANCE,lhs,comma,bookkeeping,clip,0.24288319,0.15257042,100200,477,,,
+clip+f-polish+archive,STACK,20,5,SINGLE_VARIANCE,lhs,comma,bookkeeping,clip,0.24913988,0.13074058,100200,477,,,
+clip+f-polish+archive,STACK,20,6,SINGLE_VARIANCE,lhs,comma,bookkeeping,clip,0.2277764,0.20527865,100200,477,,,
+clip+f-polish+archive,STACK,20,7,SINGLE_VARIANCE,lhs,comma,bookkeeping,clip,0.25527095,0.10934902,100200,477,,,
+clip+f-polish+archive,STACK,20,8,SINGLE_VARIANCE,lhs,comma,bookkeeping,clip,0.22372202,0.21942455,100200,477,,,
+clip+f-polish+archive,STACK,20,9,SINGLE_VARIANCE,lhs,comma,bookkeeping,clip,0.22878999,0.20174219,100200,477,,,
+clip+f-polish+archive,STACK,20,10,SINGLE_VARIANCE,lhs,comma,bookkeeping,clip,0.2280017,0.20449255,100200,477,,,
+clip+f-polish+archive,STACK,20,11,SINGLE_VARIANCE,lhs,comma,bookkeeping,clip,0.2286975,0.20206491,100200,477,,,
+clip+f-polish+archive,STACK,20,12,SINGLE_VARIANCE,lhs,comma,bookkeeping,clip,0.25282457,0.11788455,100200,477,,,
+clip+f-polish+archive,STACK,20,13,SINGLE_VARIANCE,lhs,comma,bookkeeping,clip,0.22533454,0.21379841,100200,477,,,
+clip+f-polish+archive,STACK,20,14,SINGLE_VARIANCE,lhs,comma,bookkeeping,clip,0.22399558,0.2184701,100200,477,,,
+clip+f-polish+archive,STACK,20,15,SINGLE_VARIANCE,lhs,comma,bookkeeping,clip,0.23632771,0.17544278,100200,477,,,
+clip+f-polish+archive,STACK,20,16,SINGLE_VARIANCE,lhs,comma,bookkeeping,clip,0.23358695,0.18500539,100200,477,,,
+clip+f-polish+archive,STACK,20,17,SINGLE_VARIANCE,lhs,comma,bookkeeping,clip,0.23449561,0.18183505,100200,477,,,
+clip+f-polish+archive,STACK,20,18,SINGLE_VARIANCE,lhs,comma,bookkeeping,clip,0.23709786,0.17275569,100200,477,,,
+clip+f-polish+archive,STACK,20,19,SINGLE_VARIANCE,lhs,comma,bookkeeping,clip,0.21620968,0.24563542,100200,477,,,
+clip+f-polish+archive,STACK,20,20,SINGLE_VARIANCE,lhs,comma,bookkeeping,clip,0.24797585,0.13480194,100200,477,,,
+clip+f-polish+archive,STACK,20,21,SINGLE_VARIANCE,lhs,comma,bookkeeping,clip,0.24335819,0.15091313,100200,477,,,
+clip+f-polish+archive,STACK,20,22,SINGLE_VARIANCE,lhs,comma,bookkeeping,clip,0.24691141,0.1385158,100200,477,,,
+clip+f-polish+archive,STACK,20,23,SINGLE_VARIANCE,lhs,comma,bookkeeping,clip,0.24469695,0.14624216,100200,477,,,
+clip+f-polish+archive,STACK,20,24,SINGLE_VARIANCE,lhs,comma,bookkeeping,clip,0.24447269,0.1470246,100200,477,,,
